 rho 140 T 70 
2.511886431509572e-14 3981.0717055349937 0.00011061711117195699 0.00034900119767334806
2.511886431509572e-14 5011.8723362727505 0.004897283712159369 0.24098988674358574
2.511886431509572e-14 6309.573444801968 0.21681444860034796 166.40666583890842
2.511886431509572e-14 7943.282347242862 0.326902275301524 87.15427241696338
2.511886431509572e-14 10000.000000000062 0.3310370799794823 36.00116589031184
2.511886431509572e-14 12589.254117941739 0.3541194620993835 136.1938628400348
2.511886431509572e-14 15848.931924611239 0.35481111660833803 465.0693930380128
2.511886431509572e-14 19952.62314968891 0.354634915849713 1469.7953968167244
2.511886431509572e-14 25118.864315095976 0.36612839938159736 1508.3181102309468
2.511886431509572e-14 31622.77660168399 0.37361667257386544 203.5825980387341
2.511886431509572e-14 39810.71705535002 0.3736027055340237 204.08013689489223
2.511886431509572e-14 50118.72336272756 0.3720331366476304 65.57830694793925
2.511886431509572e-14 63095.734448019684 0.3728103743453721 55.829011387623005
2.511886431509572e-14 79432.8234724287 0.3894822462547806 24.31429376282604
2.511886431509572e-14 100000.00000000061 0.4488089071909847 29.26608722629771
2.511886431509572e-14 125892.54117941765 0.4806887862257431 34.55674417419835
2.511886431509572e-14 158489.3192461124 0.43096415501335245 15.212422542721372
2.511886431509572e-14 199526.23149688952 0.3761967821725759 5.0872610347618465
2.511886431509572e-14 251188.64315095975 0.35314431548060415 0.7137393031014182
2.511886431509572e-14 316227.7660168405 0.34886868372629276 0.2673972333105322
2.511886431509572e-14 398107.1705535002 0.3477367516772952 0.2041969755050358
2.511886431509572e-14 501187.2336272766 0.34809406368777296 0.3301071380426468
2.511886431509572e-14 630957.3444801981 0.34844670009061735 0.4479691726752738
2.511886431509572e-14 794328.2347242887 0.346016512968608 0.061446473972022714
2.511886431509572e-14 1000000.0000000081 0.34501057781915784 0.00046193263399854796
2.511886431509572e-14 1258925.4117941791 0.3447568476378724 2.4654240661303096e-05
2.511886431509572e-14 1584893.1924611272 0.3444482757865814 4.2026650751266566e-07
2.511886431509572e-14 1995262.3149688991 0.3441440442098357 1.0016177731897292e-07
2.511886431509572e-14 2511886.431509603 0.3437150161983489 1.7005684874108202e-08
2.511886431509572e-14 3162277.660168405 0.34303678599206133 2.525662281782844e-07
2.511886431509572e-14 3981071.70553501 0.3423684466854148 1.5325812462861775e-07
2.511886431509572e-14 5011872.336272766 0.34169206371947086 2.157413239372804e-08
2.511886431509572e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
2.511886431509572e-14 7943282.347242886 0.3392520184515969 2.098984117307624e-10
3.1622776601683663e-14 1.0 0.010168797285463629 0.0010614064058284813
3.1622776601683663e-14 1.2589254117941673 0.011491898131275768 0.001415758019414366
3.1622776601683663e-14 1.5848931924611138 0.012988175228036634 0.0018722339923992026
3.1622776601683663e-14 1.9952623149688804 0.01468159452013056 0.002450150327169934
3.1622776601683663e-14 2.5118864315095815 0.016600735065387836 0.0031781927836663825
3.1622776601683663e-14 3.1622776601683817 0.01878102932117168 0.004104273434677927
3.1622776601683663e-14 3.9810717055349754 0.021266397384085516 0.005300060668718599
3.1622776601683663e-14 5.011872336272727 0.024107752127391108 0.0068513727852262995
3.1622776601683663e-14 6.30957344480194 0.027360960590824265 0.008839214854471202
3.1622776601683663e-14 7.943282347242826 0.031087707576943437 0.011331807765532727
3.1622776601683663e-14 10.000000000000016 0.035362239097240324 0.01439910394062709
3.1622776601683663e-14 12.589254117941694 0.040282865793446546 0.018137466435840407
3.1622776601683663e-14 15.848931924611158 0.0459839932465611 0.02269583077924592
3.1622776601683663e-14 19.95262314968883 0.05264474866969082 0.028281137248520088
3.1622776601683663e-14 25.11886431509585 0.060474572126481385 0.035130224187112064
3.1622776601683663e-14 31.622776601683857 0.06966160125247702 0.043436302895959476
3.1622776601683663e-14 39.81071705534981 0.08025447897010007 0.053218514032671874
3.1622776601683663e-14 50.11872336272735 0.09199771786001579 0.06417420404990967
3.1622776601683663e-14 63.09573444801949 0.10432887537341232 0.07568180246629572
3.1622776601683663e-14 79.43282347242838 0.11673399098692065 0.1462450041358876
3.1622776601683663e-14 100.00000000000031 0.1291826390310037 0.43161836830382094
3.1622776601683663e-14 125.89254117941714 0.14138523503629882 1.5658881386785646
3.1622776601683663e-14 158.4893192461119 0.10998880037550969 5.339576494365773
3.1622776601683663e-14 199.5262314968887 0.11784739795995432 3.752576436426345
3.1622776601683663e-14 251.18864315095874 0.12322688349144624 3.0861058009199955
3.1622776601683663e-14 316.2277660168389 0.1265606062482349 1.4755532539346796
3.1622776601683663e-14 398.1071705534986 0.12965754006675714 1.6560574740500227
3.1622776601683663e-14 501.18723362727405 0.04901246609699087 3.1915769532634464
3.1622776601683663e-14 630.9573444801956 0.051864003390830776 1.0963564982833114
